CustomerID,PrimaryCountry,CustomerSegment,Cluster,Recency,Frequency,Monetary,AverageOrderValue,TotalUnits,FirstPurchase,LastPurchase,TenureDays,CustomerStatus
12560,Germany,Prospective,0,6,2,1918.01,959.005,1098,2011-07-19 15:55:00,2011-12-04 13:54:00,139,Recently Active
12561,Germany,General,1,303,1,238.85,238.85,177,2011-02-10 11:39:00,2011-02-10 11:39:00,1,Inactive >90 Days
12562,France,Potential,4,9,9,4426.92,491.88,2297,2010-09-30 13:13:00,2011-12-01 17:20:00,428,Recently Active
12563,Italy,General,1,409,1,221.24,221.24,112,2010-10-27 09:52:00,2010-10-27 09:52:00,1,Inactive >90 Days
12564,France,General,1,262,1,402.90000000000003,402.90000000000003,130,2011-03-23 14:55:00,2011-03-23 14:55:00,1,Inactive >90 Days
12565,Saudi Arabia,General,1,289,1,145.92000000000002,145.92000000000002,80,2011-02-24 10:34:00,2011-02-24 10:34:00,1,Inactive >90 Days
12566,Germany,General,1,87,1,297.65,297.65,262,2011-09-14 14:30:00,2011-09-14 14:30:00,1,Recently Active
12567,France,Main,2,23,15,10741.48,716.0986666666666,5251,2010-02-11 10:30:00,2011-11-17 11:02:00,645,Recently Active
12568,Germany,General,1,645,1,52.0,52.0,47,2010-03-05 09:15:00,2010-03-05 09:15:00,1,Inactive >90 Days
12569,Germany,Main,2,3,32,3152.69,98.5215625,1747,2011-04-01 13:47:00,2011-12-07 16:24:00,251,Recently Active
12571,France,Prospective,0,40,2,519.61,259.805,523,2011-08-10 12:35:00,2011-10-31 10:19:00,83,Recently Active
12572,Germany,Prospective,0,9,2,912.4200000000001,456.21000000000004,446,2011-10-19 08:20:00,2011-12-01 09:20:00,44,Recently Active
12573,France,Minimum,3,228,5,717.41,143.482,479,2010-08-31 17:25:00,2011-04-26 15:52:00,239,Inactive >90 Days
12574,France,General,1,316,1,182.45000000000002,182.45000000000002,59,2011-01-28 09:20:00,2011-01-28 09:20:00,1,Inactive >90 Days
12575,France,General,1,458,2,568.82,284.41,312,2010-07-01 09:15:00,2010-09-08 13:09:00,70,Inactive >90 Days
12576,Poland,Potential,4,36,8,2062.7200000000003,257.84000000000003,1492,2010-07-01 13:46:00,2011-11-04 10:11:00,492,Recently Active
12577,France,Potential,4,36,8,1613.15,201.64375,1190,2009-12-03 19:31:00,2011-11-04 13:24:00,702,Recently Active
12578,Italy,Potential,4,22,4,4026.4500000000003,1006.6125000000001,2358,2010-09-22 11:19:00,2011-11-18 13:30:00,423,Recently Active
12579,France,Prospective,0,79,1,386.42,386.42,282,2011-09-22 17:15:00,2011-09-22 17:15:00,1,Recently Active
12580,Germany,Minimum,3,247,2,962.9,481.45,564,2010-05-12 11:45:00,2011-04-07 10:24:00,331,Inactive >90 Days
12581,Germany,Prospective,0,40,1,179.71,179.71,160,2011-10-31 08:56:00,2011-10-31 08:56:00,1,Recently Active
12582,Finland,Minimum,3,239,4,1820.4,455.1,981,2010-05-11 09:55:00,2011-04-15 08:45:00,340,Inactive >90 Days
12583,France,Main,2,3,27,12493.58,462.7251851851852,8474,2009-12-06 11:57:00,2011-12-07 08:07:00,732,Recently Active
12584,Italy,Potential,4,4,9,2254.15,250.4611111111111,413,2011-03-04 15:15:00,2011-12-06 09:35:00,278,Recently Active
12585,Germany,Minimum,3,235,2,1824.1,912.05,1267,2010-12-23 12:58:00,2011-04-19 13:39:00,118,Inactive >90 Days
12586,Italy,Potential,4,18,4,2062.67,515.6675,687,2009-12-16 13:15:00,2011-11-22 16:24:00,707,Recently Active
12587,Finland,Prospective,0,8,1,104.0,104.0,50,2011-12-02 12:47:00,2011-12-02 12:47:00,1,Recently Active
12588,Finland,Prospective,0,40,3,718.78,239.59333333333333,432,2010-04-21 12:22:00,2011-10-31 15:01:00,559,Recently Active
12589,France,Potential,4,29,6,3294.91,549.1516666666666,1741,2010-01-19 12:26:00,2011-11-11 10:19:00,662,Recently Active
12590,Germany,Minimum,3,212,1,9341.26,9341.26,4282,2011-05-12 14:46:00,2011-05-12 14:46:00,1,Inactive >90 Days
12591,Italy,Minimum,3,318,3,1114.95,371.65000000000003,645,2010-10-27 10:42:00,2011-01-26 14:35:00,92,Inactive >90 Days
12592,Germany,Minimum,3,93,4,1723.64,430.91,1866,2010-07-08 14:06:00,2011-09-08 15:04:00,428,Inactive >90 Days
12593,France,Prospective,0,109,3,382.1,127.36666666666667,204,2011-05-05 09:29:00,2011-08-23 12:43:00,111,Inactive >90 Days
12594,Italy,Potential,4,38,14,4890.110000000001,349.29357142857145,2761,2010-03-03 13:51:00,2011-11-02 12:20:00,610,Recently Active
12595,Germany,General,1,505,1,281.02,281.02,270,2010-07-23 09:10:00,2010-07-23 09:10:00,1,Inactive >90 Days
12596,Spain,Prospective,0,52,2,450.27,225.135,468,2011-04-11 13:22:00,2011-10-19 13:02:00,192,Recently Active
12597,Spain,Potential,4,20,4,3195.22,798.805,2214,2011-03-16 14:00:00,2011-11-20 13:33:00,250,Recently Active
12598,France,Potential,4,10,10,4192.09,419.209,2887,2010-03-01 09:58:00,2011-11-30 12:18:00,640,Recently Active
12599,France,Potential,4,30,13,2026.72,155.90153846153845,2174,2010-05-11 10:42:00,2011-11-10 13:34:00,549,Recently Active
12600,Germany,Main,2,29,20,4385.85,219.29250000000002,1349,2009-12-07 13:37:00,2011-11-11 10:29:00,705,Recently Active
12601,Germany,Minimum,3,190,6,573.26,95.54333333333334,284,2010-10-31 10:57:00,2011-06-03 10:17:00,216,Inactive >90 Days
12602,France,Prospective,0,59,1,153.12,153.12,162,2011-10-12 11:22:00,2011-10-12 11:22:00,1,Recently Active
12603,Germany,Prospective,0,22,1,613.1999999999999,613.1999999999999,56,2011-11-18 10:42:00,2011-11-18 10:42:00,1,Recently Active
12604,France,Prospective,0,80,2,236.18,118.09,200,2011-03-23 12:06:00,2011-09-21 14:08:00,183,Recently Active
12605,Germany,Minimum,3,377,3,1124.95,374.98333333333335,921,2010-09-07 14:21:00,2010-11-28 14:18:00,83,Inactive >90 Days
12607,USA,Prospective,0,61,1,1579.51,1579.51,1228,2011-10-10 16:06:00,2011-10-10 16:06:00,1,Recently Active
12608,United Kingdom,General,1,405,1,415.79,415.79,323,2010-10-31 10:49:00,2010-10-31 10:49:00,1,Inactive >90 Days
12609,Germany,Potential,4,79,9,3021.86,335.76222222222225,1530,2009-12-20 13:30:00,2011-09-22 16:34:00,642,Recently Active
12610,Italy,Potential,4,23,4,1747.54,436.885,1039,2011-08-05 13:52:00,2011-11-17 09:34:00,105,Recently Active
12611,Italy,Prospective,0,53,1,1193.32,1193.32,846,2011-10-18 13:12:00,2011-10-18 13:12:00,1,Recently Active
12612,Germany,Prospective,0,75,1,668.04,668.04,260,2011-09-26 15:35:00,2011-09-26 15:35:00,1,Recently Active
12613,Germany,Potential,4,58,9,6277.37,697.4855555555555,4127,2009-12-14 13:10:00,2011-10-13 14:59:00,669,Recently Active
12614,Germany,General,1,278,1,315.6,315.6,76,2011-03-07 10:22:00,2011-03-07 10:22:00,1,Inactive >90 Days
12615,France,Potential,4,3,8,5362.9800000000005,670.3725000000001,3296,2010-03-18 14:09:00,2011-12-07 15:02:00,630,Recently Active
12616,France,Minimum,3,96,3,1023.1,341.03333333333336,492,2010-11-16 11:38:00,2011-09-05 15:17:00,294,Inactive >90 Days
12617,France,Prospective,0,30,1,352.98,352.98,210,2011-11-10 14:39:00,2011-11-10 14:39:00,1,Recently Active
12618,Italy,Prospective,0,22,1,137.31,137.31,95,2011-11-18 11:10:00,2011-11-18 11:10:00,1,Recently Active
12619,Germany,Potential,4,17,9,3085.7,342.85555555555555,3500,2010-05-28 12:52:00,2011-11-23 14:52:00,545,Recently Active
12620,France,Prospective,0,15,3,1303.41,434.47,1179,2011-05-19 12:10:00,2011-11-25 10:20:00,191,Recently Active
12621,Germany,Main,2,2,35,22097.2,631.3485714285714,13583,2010-02-09 12:01:00,2011-12-08 11:25:00,668,Recently Active
12622,Germany,General,1,233,1,162.1,162.1,68,2011-04-21 16:39:00,2011-04-21 16:39:00,1,Inactive >90 Days
12623,Germany,Minimum,3,277,7,3315.84,473.6914285714286,1947,2010-01-12 11:45:00,2011-03-08 13:50:00,421,Inactive >90 Days
12624,France,Prospective,0,107,2,569.13,284.565,351,2011-06-15 12:34:00,2011-08-25 15:04:00,72,Inactive >90 Days
12625,Germany,Minimum,3,212,4,4678.88,1169.72,3282,2010-04-22 11:33:00,2011-05-12 09:54:00,386,Inactive >90 Days
12626,Germany,Potential,4,24,9,5954.4800000000005,661.6088888888889,3416,2011-01-17 11:01:00,2011-11-16 16:06:00,304,Recently Active
12627,Germany,Potential,4,11,6,4082.53,680.4216666666667,2730,2011-07-22 13:59:00,2011-11-29 12:07:00,131,Recently Active
12628,Germany,Prospective,0,5,3,732.46,244.15333333333334,445,2011-10-06 09:28:00,2011-12-05 13:15:00,61,Recently Active
12629,Sweden,Minimum,3,386,2,1198.22,599.11,713,2010-10-12 16:40:00,2010-11-19 09:18:00,39,Inactive >90 Days
12630,Finland,Prospective,0,10,2,1030.88,515.44,542,2011-10-27 10:41:00,2011-11-30 10:48:00,35,Recently Active
12631,Finland,Potential,4,58,6,3321.57,553.595,1603,2010-01-15 14:50:00,2011-10-13 13:53:00,637,Recently Active
12632,Germany,Minimum,3,521,2,714.88,357.44,689,2010-05-24 09:07:00,2010-07-07 09:39:00,45,Inactive >90 Days
12633,Germany,Potential,4,59,7,5156.16,736.5942857142857,3209,2010-07-02 11:44:00,2011-10-12 11:40:00,468,Recently Active
12634,USA,General,1,549,1,360.0,360.0,336,2010-06-09 15:41:00,2010-06-09 15:41:00,1,Inactive >90 Days
12635,Germany,Minimum,3,90,4,2624.41,656.1025,1932,2010-09-09 10:50:00,2011-09-11 11:04:00,368,Recently Active
12637,France,Potential,4,68,12,8085.81,673.8175,4246,2010-06-14 13:36:00,2011-10-03 13:46:00,477,Recently Active
12638,Sweden,Prospective,0,34,2,681.49,340.745,657,2010-03-10 10:30:00,2011-11-06 13:11:00,607,Recently Active
12639,Sweden,Minimum,3,239,3,1072.3700000000001,357.4566666666667,625,2010-03-22 09:05:00,2011-04-15 12:48:00,390,Inactive >90 Days
12640,France,Prospective,0,24,3,994.58,331.5266666666667,301,2011-09-19 12:01:00,2011-11-16 11:52:00,59,Recently Active
12641,Sweden,General,1,116,1,145.9,145.9,71,2011-08-16 13:26:00,2011-08-16 13:26:00,1,Inactive >90 Days
12642,Germany,Prospective,0,26,3,905.26,301.75333333333333,546,2011-08-24 09:23:00,2011-11-14 15:03:00,83,Recently Active
12643,France,Potential,4,129,11,7803.82,709.4381818181818,4642,2010-04-07 14:16:00,2011-08-03 12:56:00,484,Inactive >90 Days
12644,Germany,Minimum,3,130,4,1900.49,475.1225,1031,2010-01-14 13:02:00,2011-08-02 10:33:00,566,Inactive >90 Days
12645,Germany,Potential,4,34,8,3215.3,401.9125,2107,2010-02-09 10:49:00,2011-11-06 12:38:00,636,Recently Active
12646,USA,Prospective,0,5,2,1346.97,673.485,897,2011-10-21 12:52:00,2011-12-05 10:14:00,46,Recently Active
12647,Germany,Main,2,23,35,14109.55,403.13,6490,2010-01-13 15:06:00,2011-11-17 12:56:00,674,Recently Active
12648,Germany,Minimum,3,155,4,1039.0,259.75,513,2010-01-07 18:38:00,2011-07-08 11:55:00,548,Inactive >90 Days
12649,Germany,Potential,4,108,8,2096.65,262.08125,1948,2010-01-12 17:24:00,2011-08-24 14:41:00,590,Inactive >90 Days
12650,France,Prospective,0,4,1,242.44,242.44,250,2011-12-06 16:34:00,2011-12-06 16:34:00,1,Recently Active
12651,France,Minimum,3,335,4,377.75,94.4375,265,2010-08-31 15:21:00,2011-01-09 12:46:00,132,Inactive >90 Days
12652,France,Minimum,3,332,2,891.0300000000001,445.51500000000004,529,2010-10-01 15:16:00,2011-01-12 15:00:00,104,Inactive >90 Days
12653,Israel,Minimum,3,149,3,4160.83,1386.9433333333334,1681,2010-07-01 09:56:00,2011-07-14 10:41:00,379,Inactive >90 Days
12654,Germany,Prospective,0,11,5,529.98,105.99600000000001,260,2011-02-17 13:16:00,2011-11-29 10:10:00,286,Recently Active
12655,France,General,1,424,1,243.35000000000002,243.35000000000002,79,2010-10-12 09:17:00,2010-10-12 09:17:00,1,Inactive >90 Days
12656,France,Potential,4,18,8,5723.83,715.47875,2822,2010-05-26 09:00:00,2011-11-22 13:42:00,546,Recently Active
12657,France,Potential,4,12,4,1427.18,356.795,1032,2011-09-22 11:40:00,2011-11-28 15:47:00,68,Recently Active
12658,Germany,Prospective,0,19,1,632.05,632.05,317,2011-11-21 10:22:00,2011-11-21 10:22:00,1,Recently Active
12659,France,Prospective,0,30,1,73.67999999999999,73.67999999999999,104,2011-11-10 11:53:00,2011-11-10 11:53:00,1,Recently Active
12660,France,Prospective,0,12,1,227.10000000000002,227.10000000000002,126,2011-11-28 13:26:00,2011-11-28 13:26:00,1,Recently Active
12661,Sweden,General,1,437,1,162.0,162.0,216,2010-09-29 16:46:00,2010-09-29 16:46:00,1,Inactive >90 Days
12662,Germany,Main,2,1,20,6130.54,306.527,3389,2010-04-01 09:50:00,2011-12-09 11:59:00,618,Recently Active
12663,Germany,General,1,625,2,185.4,92.7,178,2010-02-09 14:28:00,2010-03-25 09:40:00,45,Inactive >90 Days
12664,Finland,Potential,4,9,11,5420.04,492.7309090909091,1476,2009-12-13 10:28:00,2011-12-01 17:07:00,719,Recently Active
12665,Germany,General,1,325,3,259.6,86.53333333333335,162,2010-02-08 15:11:00,2011-01-19 08:34:00,346,Inactive >90 Days
12666,Israel,Minimum,3,395,1,1248.42,1248.42,370,2010-11-10 16:40:00,2010-11-10 16:40:00,1,Inactive >90 Days
12667,Finland,Prospective,0,59,1,460.13,460.13,391,2011-10-12 17:00:00,2011-10-12 17:00:00,1,Recently Active
12668,Germany,Potential,4,12,9,9906.03,1100.67,4974,2010-01-31 15:45:00,2011-11-28 10:56:00,667,Recently Active
12669,France,Minimum,3,151,2,1427.73,713.865,1104,2011-03-28 10:15:00,2011-07-12 09:54:00,107,Inactive >90 Days
12670,France,Potential,4,11,7,3436.29,490.8985714285714,1609,2010-02-11 10:13:00,2011-11-29 15:23:00,657,Recently Active
12671,Germany,Minimum,3,607,1,2622.48,2622.48,1459,2010-04-12 16:30:00,2010-04-12 16:30:00,1,Inactive >90 Days
12672,France,General,1,330,2,407.05,203.525,136,2010-04-23 09:57:00,2011-01-14 09:20:00,267,Inactive >90 Days
12673,Germany,Prospective,0,6,3,1140.02,380.00666666666666,695,2010-11-03 10:46:00,2011-12-04 13:55:00,397,Recently Active
12674,France,Potential,4,39,4,1844.6,461.15,1126,2011-05-16 09:10:00,2011-11-01 12:12:00,170,Recently Active
12675,Italy,Minimum,3,554,2,873.25,436.625,333,2010-05-10 16:44:00,2010-06-04 09:49:00,26,Inactive >90 Days
12676,Sweden,Potential,4,25,10,2333.09,233.30900000000003,1854,2010-08-13 13:29:00,2011-11-15 12:25:00,460,Recently Active
12677,France,General,1,556,2,359.1,179.55,174,2010-02-11 13:55:00,2010-06-02 14:30:00,112,Inactive >90 Days
12678,France,Main,2,43,15,32595.18,2173.012,22346,2010-01-07 16:46:00,2011-10-28 13:04:00,660,Recently Active
12679,France,Prospective,0,59,4,951.02,237.755,545,2011-03-01 12:26:00,2011-10-12 12:30:00,226,Recently Active
12680,France,Prospective,0,1,4,790.81,197.7025,439,2011-08-18 15:44:00,2011-12-09 12:50:00,114,Recently Active
12681,France,Main,2,15,44,26936.760000000002,612.199090909091,16848,2009-12-13 13:31:00,2011-11-25 11:33:00,713,Recently Active
12682,France,Main,2,4,51,20736.22,406.5925490196079,10399,2009-12-01 09:28:00,2011-12-06 10:00:00,736,Recently Active
12683,France,Main,2,5,20,10445.7,522.2850000000001,6948,2009-12-13 15:01:00,2011-12-05 16:28:00,723,Recently Active
12684,France,Potential,4,8,6,2073.63,345.605,1973,2011-05-10 12:55:00,2011-12-02 09:53:00,207,Recently Active
12685,France,Potential,4,29,6,2575.08,429.18,1507,2011-09-07 10:28:00,2011-11-11 13:46:00,66,Recently Active
12686,France,General,1,372,1,71.14,71.14,106,2010-12-03 09:51:00,2010-12-03 09:51:00,1,Inactive >90 Days
12687,Sweden,Minimum,3,481,1,1858.91,1858.91,1402,2010-08-16 12:12:00,2010-08-16 12:12:00,1,Inactive >90 Days
12688,Israel,Minimum,3,114,1,4873.81,4873.81,3028,2011-08-18 08:49:00,2011-08-18 08:49:00,1,Inactive >90 Days
12689,France,Prospective,0,26,2,1139.6100000000001,569.8050000000001,622,2011-08-04 10:04:00,2011-11-14 08:31:00,103,Recently Active
12690,France,General,1,206,1,335.01,335.01,103,2011-05-18 09:09:00,2011-05-18 09:09:00,1,Inactive >90 Days
12691,France,Potential,4,29,6,1044.4,174.0666666666667,438,2010-10-15 12:00:00,2011-11-11 16:49:00,393,Recently Active
12692,France,General,1,638,1,110.95,110.95,36,2010-03-12 14:02:00,2010-03-12 14:02:00,1,Inactive >90 Days
12693,Germany,Minimum,3,128,7,1415.02,202.1457142857143,520,2010-07-05 13:56:00,2011-08-04 17:51:00,396,Inactive >90 Days
12694,France,Minimum,3,71,3,1663.35,554.4499999999999,1345,2010-10-14 19:39:00,2011-09-30 13:06:00,352,Recently Active
12695,France,Potential,4,8,7,1371.1200000000001,195.87428571428572,452,2010-02-12 13:22:00,2011-12-02 13:22:00,659,Recently Active
12696,Finland,Minimum,3,435,2,731.91,365.955,561,2010-07-19 10:02:00,2010-10-01 10:43:00,75,Inactive >90 Days
12697,Sweden,Prospective,0,29,3,757.59,252.53,503,2011-06-23 15:44:00,2011-11-11 08:47:00,142,Recently Active
12698,Germany,General,1,591,1,285.75,285.75,108,2010-04-28 15:51:00,2010-04-28 15:51:00,1,Inactive >90 Days
12699,Germany,General,1,418,1,566.11,566.11,369,2010-10-18 12:07:00,2010-10-18 12:07:00,1,Inactive >90 Days
12700,France,Potential,4,8,4,4525.99,1131.4975,2944,2011-05-08 16:10:00,2011-12-02 10:47:00,209,Recently Active
12701,Germany,Potential,4,80,6,2248.41,374.73499999999996,1716,2010-03-16 13:23:00,2011-09-21 10:47:00,555,Recently Active
12702,Germany,Prospective,0,20,1,201.0,201.0,52,2011-11-20 10:36:00,2011-11-20 10:36:00,1,Recently Active
12703,Germany,Minimum,3,72,4,898.53,224.6325,589,2010-01-24 12:05:00,2011-09-29 17:52:00,614,Recently Active
12704,Finland,Potential,4,8,8,1740.84,217.605,991,2011-06-23 10:20:00,2011-12-02 13:15:00,163,Recently Active
12705,Germany,Main,2,16,13,11114.1,854.9307692307692,7152,2010-06-24 09:51:00,2011-11-24 13:17:00,519,Recently Active
12707,France,General,1,292,1,603.42,603.42,256,2011-02-21 08:38:00,2011-02-21 08:38:00,1,Inactive >90 Days
12708,Germany,Potential,4,30,18,4559.66,253.31444444444443,2401,2009-12-18 10:25:00,2011-11-10 09:52:00,693,Recently Active
12709,Germany,Main,2,16,32,29487.18,921.474375,13742,2009-12-09 13:49:00,2011-11-24 15:38:00,716,Recently Active
12710,Germany,Minimum,3,97,3,1023.02,341.00666666666666,844,2011-05-22 14:05:00,2011-09-04 12:00:00,106,Inactive >90 Days
12711,Germany,Minimum,3,612,2,1213.05,606.525,763,2010-02-01 11:30:00,2010-04-07 11:59:00,66,Inactive >90 Days
12712,Germany,Main,2,29,21,5985.03,285.00142857142856,2164,2009-12-09 10:46:00,2011-11-11 08:19:00,703,Recently Active
12713,Germany,Prospective,0,1,1,794.55,794.55,505,2011-12-09 12:16:00,2011-12-09 12:16:00,1,Recently Active
12714,France,Main,2,10,12,12815.710000000001,1067.9758333333334,8703,2009-12-04 10:00:00,2011-11-30 15:43:00,727,Recently Active
12715,Sweden,General,1,107,1,263.36,263.36,190,2011-08-25 15:22:00,2011-08-25 15:22:00,1,Inactive >90 Days
12716,France,Prospective,0,4,2,963.49,481.745,703,2011-07-29 13:28:00,2011-12-06 08:55:00,131,Recently Active
12717,Greece,Minimum,3,152,3,1058.91,352.97,595,2010-04-28 14:34:00,2011-07-11 14:47:00,440,Inactive >90 Days
12718,France,Prospective,0,72,1,202.25,202.25,201,2011-09-29 16:38:00,2011-09-29 16:38:00,1,Recently Active
12719,France,Prospective,0,6,2,572.95,286.475,370,2011-10-05 14:50:00,2011-12-04 13:45:00,61,Recently Active
12720,Germany,Main,2,3,29,6905.28,238.11310344827587,5969,2010-07-21 09:46:00,2011-12-07 08:03:00,505,Recently Active
12721,France,Potential,4,32,8,3635.08,454.385,2634,2010-08-25 11:07:00,2011-11-08 12:13:00,441,Recently Active
12722,France,Minimum,3,86,4,979.63,244.9075,565,2011-07-12 11:55:00,2011-09-15 14:50:00,66,Recently Active
12723,France,Prospective,0,4,5,707.07,141.41400000000002,433,2011-10-05 15:52:00,2011-12-06 10:19:00,63,Recently Active
12724,France,Potential,4,6,7,2083.52,297.6457142857143,1366,2010-06-22 14:00:00,2011-12-04 16:02:00,531,Recently Active
12725,Italy,Minimum,3,372,3,1906.76,635.5866666666667,1136,2010-05-04 13:59:00,2010-12-03 15:45:00,214,Inactive >90 Days
12726,France,Potential,4,29,11,3690.6,335.5090909090909,4600,2010-03-25 16:25:00,2011-11-11 13:35:00,597,Recently Active
12727,France,Potential,4,11,10,4905.53,490.553,2789,2010-02-23 09:54:00,2011-11-29 11:46:00,645,Recently Active
12728,France,Minimum,3,72,5,926.17,185.23399999999998,535,2010-11-21 11:34:00,2011-09-29 15:31:00,313,Recently Active
12729,France,General,1,114,1,417.01,417.01,231,2011-08-18 11:40:00,2011-08-18 11:40:00,1,Inactive >90 Days
12730,Germany,General,1,522,1,703.25,703.25,227,2010-07-06 12:19:00,2010-07-06 12:19:00,1,Inactive >90 Days
12731,France,Main,2,24,17,25631.71,1507.7476470588235,11633,2010-03-02 09:23:00,2011-11-16 11:59:00,625,Recently Active
12732,France,General,1,180,1,218.26000000000002,218.26000000000002,110,2011-06-13 11:33:00,2011-06-13 11:33:00,1,Inactive >90 Days
12733,USA,Minimum,3,235,4,2424.02,606.005,895,2010-01-19 13:23:00,2011-04-19 16:19:00,456,Inactive >90 Days
12734,France,Minimum,3,353,3,603.65,201.21666666666667,263,2010-11-12 13:26:00,2010-12-22 12:47:00,41,Inactive >90 Days
12735,France,Minimum,3,316,2,689.5699999999999,344.78499999999997,363,2011-01-06 14:26:00,2011-01-28 13:37:00,23,Inactive >90 Days
12736,France,General,1,333,1,144.0,144.0,168,2011-01-11 07:57:00,2011-01-11 07:57:00,1,Inactive >90 Days
12738,Germany,General,1,373,1,137.35,137.35,147,2010-12-02 18:27:00,2010-12-02 18:27:00,1,Inactive >90 Days
12739,United Arab Emirates,Minimum,3,100,2,2421.23,1210.615,948,2010-11-10 14:27:00,2011-09-01 17:45:00,296,Inactive >90 Days
12740,France,Prospective,0,64,1,427.6,427.6,342,2011-10-07 10:44:00,2011-10-07 10:44:00,1,Recently Active
12741,USA,General,1,534,1,236.07,236.07,213,2010-06-24 16:24:00,2010-06-24 16:24:00,1,Inactive >90 Days
12742,United Arab Emirates,Minimum,3,626,1,1201.52,1201.52,1359,2010-03-24 12:43:00,2010-03-24 12:43:00,1,Inactive >90 Days
12743,Unspecified,Minimum,3,135,2,540.13,270.065,315,2011-07-28 16:06:00,2011-07-28 16:21:00,1,Inactive >90 Days
12744,Singapore,Potential,4,57,8,13158.16,1644.77,6987,2010-04-27 16:19:00,2011-10-14 14:54:00,536,Recently Active
12745,United Kingdom,Minimum,3,487,2,723.85,361.925,467,2010-05-14 16:50:00,2010-08-10 10:14:00,89,Inactive >90 Days
